product_no,key_index_x,draft_param1,draft_param2,draft_param3,draft_param4,draft_param5,draft_param6,draft_param7,draft_param9,draft_param10,draft_param11,key_index_y,param1,param2,param3,param4,param5,param6,param7,param8,param9,y
14235,0.99095,3,0,0,343,0.065,1.0,1.05,0.34,1,0,0.99095,7.7,7.7,0.0,1.0,6,8,0,3,3.1,-1.9978339382434969
14236,0.9755799999999999,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.9755799999999999,28.8,28.8,0.0,1.0,4,15,0,4,3.1,-1.5948244537820107
14237,0.73652,3,0,0,343,0.065,1.0,1.05,0.34,1,0,0.73652,29.1,29.1,0.0,1.0,4,16,0,4,3.1,-0.5776071637726279
14238,0.8878799999999999,3,0,0,343,0.065,1.0,1.05,0.34,1,0,0.8878799999999999,29.3,29.3,0.0,1.0,4,111,0,1,3.1,-0.9464606035471759
14239,0.97826,4,1,1,343,0.075,1.0,1.3,0.35,1,3,0.97826,29.2,29.2,0.0,1.0,4,1,0,1,3.6,-1.6432095396482864
14240,0.9572200000000001,4,1,1,343,0.075,1.0,1.3,0.35,1,3,0.9572200000000001,29.2,29.08,0.0,1.0,4,1,0,4,3.6,-1.358724242768089
14241,0.9642200000000001,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.9642200000000001,21.6,21.6,0.0,1.0,4,16,0,3,3.1,-1.4343882750979435
14242,0.80582,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.80582,7.2,7.2,0.0,1.0,6,30,0,0,3.1,-0.709564686334503
14243,0.98151,3,0,0,343,0.065,1.0,1.05,0.34,0,0,0.98151,22.5,22.5,0.0,1.0,4,33,0,3,3.1,-1.7101881608823808
14244,0.9954299999999999,3,0,0,343,0.065,1.0,1.05,0.34,0,0,0.9954299999999999,22.651999999999997,22.651999999999997,0.0,1.0,4,33,0,0,3.1,-2.2541448048262738
14245,0.94514,5,0,1,343,0.28,0.4,1.05,0.0,2,3,0.94514,29.3,29.3,0.0,1.0,4,21,0,1,3.6,-1.2528990686350145
14246,0.95986,3,0,0,343,0.065,1.0,1.05,0.34,0,0,0.95986,28.987,28.987,0.0,1.0,4,31,0,4,3.1,-1.3857357126412964
14248,0.97831,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.97831,14.4,14.3,0.0,1.0,6,64,0,4,3.1,-1.6441655041150665
14249,0.98774,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.98774,13.9,13.4,0.0,1.0,6,3,0,1,3.6,-1.8774564759312478
14251,0.9563799999999999,3,0,0,343,0.065,1.0,1.05,0.34,1,0,0.9563799999999999,22.0,21.9,0.0,1.0,4,51,0,3,3.1,-1.3504704340521811
14253,0.9789700000000001,5,0,1,343,0.28,0.4,1.05,0.0,1,3,0.9789700000000001,29.4,29.4,0.0,1.0,4,29,0,1,3.6,-1.6569855028492368
14254,0.99365,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.99365,21.6,21.5,0.0,1.0,4,34,0,0,3.1,-2.1337126609158137
14255,0.93714,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.93714,12.5,12.5,0.0,1.0,6,42,0,4,3.6,-1.1947710857965745
14256,0.9504,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.9504,21.6,21.5,0.0,1.0,4,40,0,0,3.6,-1.295849483160202
14257,0.98744,3,0,0,342,0.065,1.0,1.05,0.34,1,1,0.98744,21.7,21.7,0.0,1.0,4,15,0,0,3.1,-1.8677403104689585
14258,0.95934,3,0,0,343,0.065,1.0,1.05,0.34,0,0,0.95934,28.9,28.9,0.0,1.0,4,31,0,1,3.1,-1.3802807343882737
14259,0.98625,3,0,0,343,0.065,1.0,1.05,0.34,1,0,0.98625,29.4,29.25,0.0,1.0,4,68,0,4,3.1,-1.8312079796858203
14260,0.92942,3,0,0,342,0.065,1.0,1.05,0.34,1,1,0.92942,27.863000000000003,27.813000000000002,0.0,1.0,4,1,0,1,3.1,-1.1452083059460154
14261,0.9908399999999999,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.9908399999999999,29.3,29.3,0.0,1.0,4,11,0,4,3.1,-1.9931062920521019
14262,0.90307,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.90307,28.7,28.7,0.0,1.0,6,34,0,5,3.6,-1.0090842454939162
14264,0.99318,3,0,0,343,0.065,1.0,1.05,0.34,0,1,0.99318,29.7,29.7,0.0,1.0,4,91,0,1,3.1,-2.1067932469401556
14265,0.9787899999999999,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.9787899999999999,28.4,28.4,0.0,1.0,6,17,0,2,3.6,-1.653451441451527
14267,0.976,3,0,0,343,0.065,1.0,1.05,0.34,2,1,0.976,12.8,12.6,0.0,1.0,6,5,0,4,3.1,-1.6020599913279638
14268,0.9089799999999999,5,0,1,343,0.075,1.0,1.3,0.35,0,3,0.9089799999999999,29.5,29.5,0.0,1.0,4,11,0,4,3.6,-1.0361177710712226
14269,0.9858600000000001,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.9858600000000001,28.7,28.7,0.0,1.0,6,34,0,2,3.6,-1.8198741248359511
14270,0.6471899999999999,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.6471899999999999,29.5,29.5,0.0,1.0,4,28,0,1,3.6,-0.4512298964589569
14271,0.76758,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.76758,28.5,28.4,0.0,1.0,4,4,0,1,3.6,-0.6318619352764534
14272,0.9927,5,0,1,343,0.28,0.4,1.05,0.0,0,3,0.9927,28.1,28.1,0.0,1.0,6,22,0,2,3.6,-2.0809219076239334
14274,0.95026,3,0,0,343,0.065,1.0,1.05,0.34,0,0,0.95026,13.1,12.9,0.0,1.0,6,15,0,1,3.1,-1.294649537114289
14276,0.9792299999999999,3,0,0,343,0.065,1.0,1.05,0.34,0,0,0.9792299999999999,29.2,29.1,0.0,1.0,6,9,0,5,3.1,-1.6621415709589065
14277,0.8940799999999999,3,0,0,342,0.065,1.0,1.05,0.34,1,0,0.8940799999999999,22.2,22.2,0.0,1.0,4,1,0,3,3.1,-0.9709410499155003
14278,0.9840000000000001,5,0,1,343,0.28,0.4,1.05,0.0,0,3,0.9840000000000001,28.1,28.1,0.0,1.0,6,22,0,5,3.6,-1.7695510786217314
14279,0.95967,3,0,0,342,0.065,1.0,1.05,0.34,1,1,0.95967,28.8,28.75,0.0,1.0,6,6,0,5,3.1,-1.3837345947182933
14280,0.9851,3,0,0,343,0.065,1.0,1.05,0.34,0,1,0.9851,29.2,29.2,0.0,1.0,4,49,0,4,3.1,-1.798602875679551
14281,0.9861700000000001,3,0,0,343,0.065,1.0,1.05,0.34,0,0,0.9861700000000001,29.1,29.0,0.0,1.0,6,9,0,2,3.1,-1.8288588489716242
14282,0.9733299999999999,3,0,0,343,0.065,1.0,1.05,0.34,0,0,0.9733299999999999,29.1,29.1,0.0,1.0,6,15,0,5,3.1,-1.5579908408590484
14283,0.9862799999999999,3,0,0,343,0.065,1.0,1.05,0.34,0,0,0.9862799999999999,29.0,29.0,0.0,1.0,6,15,0,2,3.1,-1.8320921899985212
14284,0.94545,3,0,0,343,0.065,1.0,1.05,0.34,0,0,0.94545,29.3,29.3,0.0,1.0,6,2,0,2,3.1,-1.2553159367231146
14285,0.98854,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.98854,29.2,29.2,0.0,1.0,4,11,0,1,3.1,-1.9044819576768521
14287,0.9467899999999999,4,1,1,343,0.075,1.0,1.3,0.35,1,3,0.9467899999999999,21.8,21.8,0.0,1.0,4,88,0,3,3.6,-1.265920592719406
14288,0.9610799999999999,3,0,0,343,0.065,1.0,1.05,0.34,2,0,0.9610799999999999,28.8,28.8,0.0,1.0,4,6,0,1,3.1,-1.398809467384667
14289,0.9507899999999999,2,0,0,343,0.065,1.0,1.05,0.34,1,4,0.9507899999999999,26.9,26.9,0.0,1.0,6,12,0,5,3.0,-1.2992097786256533
14290,0.99271,3,0,0,342,0.065,1.0,1.05,0.34,1,0,0.99271,13.9,13.9,0.0,1.0,6,18,0,1,3.1,-2.081445469449731
14291,0.9659200000000001,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.9659200000000001,29.354,29.354,0.0,1.0,6,10,0,2,3.1,-1.454940415306
14292,0.97405,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.97405,14.4,14.4,0.0,1.0,6,1,0,1,3.6,-1.5694412304772438
14293,0.98746,5,0,1,343,0.075,1.0,1.3,0.35,0,3,0.98746,21.8,21.8,0.0,1.0,4,25,0,3,3.6,-1.8683813356508783
14294,0.96,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.96,21.6,21.5,0.0,1.0,4,13,0,0,3.6,-1.3872161432802652
14296,0.9932200000000001,3,0,0,343,0.065,1.0,1.05,0.34,1,0,0.9932200000000001,29.8,29.8,0.0,1.0,4,93,0,4,3.1,-2.109020403010323
14297,0.98162,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.98162,21.7,21.7,0.0,1.0,4,11,0,3,3.6,-1.712646227285257
14298,0.98267,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.98267,21.6,21.5,0.0,1.0,4,13,0,3,3.1,-1.736837535037787
14300,0.97685,5,0,1,343,0.28,0.4,1.05,0.0,0,3,0.97685,7.5,7.5,0.0,1.0,6,18,0,0,3.6,-1.6170828649124709
14301,0.9828100000000001,5,0,1,343,0.28,0.4,1.05,0.0,1,3,0.9828100000000001,22.0,22.0,0.0,1.0,4,52,0,3,3.6,-1.7401673009365208
14302,0.98598,5,0,1,343,0.28,0.4,1.05,0.0,0,3,0.98598,7.5,7.5,0.0,1.0,6,18,0,3,3.6,-1.8233300673318527
14303,0.9920700000000001,3,0,0,343,0.065,1.0,1.05,0.34,1,0,0.9920700000000001,21.6,21.5,0.0,1.0,4,6,0,3,3.1,-2.0491485411114647
14304,0.9534299999999999,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.9534299999999999,29.4,29.4,0.0,1.0,4,11,0,1,3.1,-1.3226668485800983
14305,0.99659,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.99659,29.5,29.5,0.0,1.0,4,31,0,1,3.1,-2.35556141053217
14306,0.9673200000000001,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.9673200000000001,21.6,21.5,0.0,1.0,4,11,0,3,3.6,-1.4726279171723904
14307,0.9715600000000001,3,0,0,343,0.065,1.0,1.05,0.34,0,1,0.9715600000000001,28.2,28.2,0.0,1.0,6,33,0,2,3.1,-1.5310621943345417
14308,0.96559,3,0,0,343,0.065,1.0,1.05,0.34,2,1,0.96559,29.3,29.3,0.0,1.0,6,3,0,5,3.1,-1.4508740732418897
14309,0.98519,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.98519,29.5,29.5,0.0,1.0,4,11,0,1,3.6,-1.8010681300677942
14310,0.9829899999999999,3,0,0,343,0.065,1.0,1.05,0.34,0,0,0.9829899999999999,21.5,21.5,0.0,1.0,4,56,0,0,3.1,-1.7444862871804674
14311,0.9545899999999999,3,0,0,343,0.065,1.0,1.05,0.34,1,0,0.9545899999999999,29.32,29.32,0.0,1.0,6,10,0,5,3.1,-1.3333884315809705
14312,0.99075,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.99075,29.1,29.1,0.0,1.0,4,25,0,1,3.1,-1.9892761346082324
14314,0.97645,5,0,1,343,0.28,0.4,1.05,0.0,1,3,0.97645,22.0,22.0,0.0,1.0,4,19,0,0,3.6,-1.6099485035410155
14315,0.9736799999999999,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.9736799999999999,29.2,29.2,0.0,1.0,4,4,0,4,3.1,-1.563519304990505
14316,0.98113,3,0,0,343,0.065,1.0,1.05,0.34,2,1,0.98113,28.8,28.8,0.0,1.0,4,9,0,4,3.1,-1.701802132890186
14317,0.81206,3,0,0,343,0.065,1.0,1.05,0.34,1,0,0.81206,29.4,29.4,0.0,1.0,4,4,0,4,3.1,-0.7236760889798127
14318,0.9875299999999999,3,0,0,343,0.065,1.0,1.05,0.34,1,0,0.9875299999999999,21.9,21.9,0.0,1.0,4,13,0,0,3.1,-1.870632404277015
14319,0.96424,3,0,0,343,0.065,1.0,1.05,0.34,0,0,0.96424,29.1,28.81,0.0,1.0,4,3,0,4,3.1,-1.4346244972859274
14320,0.97749,3,0,0,343,0.065,1.0,1.05,0.34,0,0,0.97749,21.4,21.4,0.0,1.0,4,50,0,3,3.1,-1.6287473708750622
14321,0.98926,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.98926,28.2,28.1,0.0,1.0,4,14,0,4,3.1,-1.9303319030884094
14324,0.97619,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.97619,14.2,14.2,0.0,1.0,6,12,0,1,3.1,-1.6053732357277928
14325,0.97278,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.97278,28.4,28.4,0.0,1.0,4,14,0,1,3.1,-1.5494429905816722
14326,0.68145,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.68145,29.5,29.5,0.0,1.0,4,26,0,1,3.6,-0.49546117811542556
14327,0.9648899999999999,2,0,0,343,0.065,1.0,1.05,0.34,1,4,0.9648899999999999,29.5,29.5,0.0,1.0,4,2,0,4,3.0,-1.4423725115731736
14328,0.63084,3,0,0,343,0.065,1.0,1.05,0.34,0,0,0.63084,7.4,7.4,0.0,1.0,6,5,0,0,3.1,-0.43161051350815943
14329,0.9750700000000001,5,0,1,343,0.28,0.4,1.05,0.0,1,3,0.9750700000000001,22.0,22.0,0.0,1.0,4,15,0,0,3.6,-1.586197483230652
14330,0.96444,5,0,1,343,0.075,1.0,1.3,0.35,0,3,0.96444,29.4,29.4,0.0,1.0,4,33,0,1,3.6,-1.4369938129382072
14331,0.98536,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.98536,13.9,13.9,0.0,1.0,6,25,0,1,3.6,-1.8057632512761743
14332,0.8574799999999999,3,0,0,343,0.065,1.0,1.05,0.34,1,0,0.8574799999999999,14.4,14.4,0.0,1.0,6,35,0,4,3.1,-0.8430875742999832
14334,0.91885,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.91885,29.6,29.6,0.0,1.0,4,26,0,4,3.6,-1.0853924322289197
14335,0.9866,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.9866,7.5,7.5,0.0,1.0,6,17,0,0,3.6,-1.8416375079047547
14336,0.9729200000000001,1,0,0,342,0.065,1.0,1.05,0.34,1,0,0.9729200000000001,22.0,22.0,0.0,1.0,4,38,0,0,3.1,-1.551602896542236
14337,0.9301200000000001,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.9301200000000001,29.4,29.4,0.0,1.0,4,11,0,4,3.1,-1.1494762911210068
14338,0.95106,4,1,1,343,0.28,0.4,1.05,0.0,1,3,0.95106,21.4,21.4,0.0,1.0,4,70,0,3,3.6,-1.3015514619846722
14339,0.9768600000000001,5,0,1,343,0.28,0.4,1.05,0.0,1,3,0.9768600000000001,13.9,13.9,0.0,1.0,6,28,0,4,3.6,-1.6172627342386727
14341,0.9885799999999999,3,0,0,343,0.065,1.0,1.05,0.34,0,1,0.9885799999999999,21.5,21.5,0.0,1.0,4,44,0,0,3.1,-1.905878404159439
14342,0.9897100000000001,3,0,0,343,0.065,1.0,1.05,0.34,1,0,0.9897100000000001,29.2,29.2,0.0,1.0,4,21,0,1,3.1,-1.9473060580750399
14343,0.9615299999999999,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.9615299999999999,29.6,29.6,0.0,1.0,4,12,0,4,3.6,-1.4037328736044845
14344,0.9841200000000001,5,0,1,343,0.28,0.4,1.05,0.0,0,3,0.9841200000000001,21.6,21.6,0.0,1.0,4,30,0,0,3.6,-1.7726275577103694
14345,0.9690799999999999,5,0,1,343,0.28,0.4,1.05,0.0,1,3,0.9690799999999999,21.7,21.7,0.0,1.0,4,68,0,3,3.6,-1.495937117321309
14346,0.94539,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.94539,29.5,29.4,0.0,1.0,4,11,0,1,3.1,-1.2548471049231003
14347,0.96901,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.96901,29.6,29.6,0.0,1.0,4,12,0,1,3.6,-1.4949857599158949
14348,0.9824200000000001,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.9824200000000001,21.8,21.8,0.0,1.0,4,20,0,3,3.6,-1.7309542903423814
14350,0.97645,3,0,0,343,0.065,1.0,1.05,0.34,2,1,0.97645,29.8,29.8,0.0,1.0,6,5,0,2,3.1,-1.6099485035410155
14351,0.9073,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.9073,29.5,29.5,0.0,1.0,4,1,0,4,3.6,-1.0282604091122223
14352,0.98295,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.98295,29.5,29.5,0.0,1.0,4,20,0,1,3.6,-1.7435227937583258
14353,0.98067,5,0,1,343,0.075,1.0,1.3,0.35,2,3,0.98067,21.5,21.5,0.0,1.0,4,2,0,3,3.6,-1.6918626213619647
14355,0.9929899999999999,1,0,0,342,0.065,1.0,1.05,0.34,1,0,0.9929899999999999,29.3,29.1,0.0,1.0,4,42,0,4,3.1,-2.096367483915764
14357,0.96829,3,0,0,343,0.065,1.0,1.05,0.34,0,1,0.96829,13.9,13.9,0.0,1.0,6,50,0,1,3.1,-1.4853194558750196
14358,0.94473,3,0,0,343,0.065,1.0,1.05,0.34,1,0,0.94473,13.3,13.3,0.0,1.0,6,4,0,1,3.1,-1.249723084846008
14359,0.9837799999999999,3,0,0,343,0.065,1.0,1.05,0.34,0,0,0.9837799999999999,13.1,13.1,0.0,1.0,6,6,0,1,3.1,-1.7639668528823638
14362,0.9517700000000001,3,0,0,343,0.065,1.0,1.05,0.34,1,0,0.9517700000000001,13.6,13.6,0.0,1.0,6,6,0,4,3.1,-1.3077701642272463
14363,0.9577600000000001,5,0,1,343,0.075,1.0,1.3,0.35,0,3,0.9577600000000001,29.3,29.3,0.0,1.0,4,15,0,4,3.6,-1.364114314718729
14364,0.9792299999999999,3,0,0,343,0.065,1.0,1.05,0.34,0,0,0.9792299999999999,29.3,29.3,0.0,1.0,4,14,0,4,3.1,-1.6621415709589065
14365,0.9109,4,1,1,343,0.28,0.4,1.05,0.0,1,3,0.9109,28.8,28.8,0.0,1.0,4,39,0,1,3.6,-1.0452752090209378
14368,0.61261,3,0,0,343,0.065,1.0,1.05,0.34,0,0,0.61261,29.9,29.9,0.0,1.0,4,21,0,4,3.1,-0.4107319605372773
14369,0.98275,3,0,0,343,0.075,1.0,1.05,0.35,2,1,0.98275,29.4,29.4,0.0,1.0,4,2,0,1,3.1,-1.7387371312075095
14370,0.9343100000000001,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.9343100000000001,29.5,29.5,0.0,1.0,4,10,1,1,3.6,-1.1759392825813482
14371,0.96836,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.96836,29.8,29.8,0.0,1.0,4,10,0,4,3.6,-1.486249849918178
14372,0.98175,5,0,1,343,0.075,1.0,1.3,0.35,0,3,0.98175,29.6,29.6,0.0,1.0,4,24,0,4,3.6,-1.7155692661554833
14374,0.9670000000000001,3,0,0,343,0.065,1.0,1.05,0.34,2,1,0.9670000000000001,29.6,29.6,0.0,1.0,4,3,0,1,3.1,-1.4685210829577473
14375,0.89885,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.89885,29.8,29.8,0.0,1.0,4,16,0,1,3.1,-0.9907616290315342
14376,0.96262,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.96262,29.5,29.48,0.0,1.0,4,20,0,1,3.6,-1.4158950296005488
14377,0.97575,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.97575,29.5,29.5,0.0,1.0,4,18,0,1,3.6,-1.5977386175453219
14379,0.9796799999999999,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.9796799999999999,29.384,29.384,0.0,1.0,4,94,0,1,3.1,-1.6712127996454653
14380,0.95609,1,0,0,342,0.065,1.0,1.05,0.34,1,0,0.95609,21.7,21.7,0.0,1.0,4,28,0,3,3.1,-1.3476569449372862
14381,0.9288799999999999,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.9288799999999999,7.8,7.8,0.0,1.0,6,8,0,0,3.1,-1.141944281949636
14382,0.82009,3,0,0,343,0.065,1.0,1.05,0.34,1,0,0.82009,29.5,29.5,0.0,1.0,4,62,0,1,3.1,-0.7425374263696708
14383,0.88133,3,0,0,343,0.065,1.0,1.05,0.34,1,0,0.88133,29.2,29.2,0.0,1.0,4,5,0,1,3.1,-0.9220147089704982
14385,0.8885,3,0,0,343,0.065,1.0,1.05,0.34,1,0,0.8885,29.3,29.3,0.0,1.0,4,5,0,4,3.1,-0.948847477552619
14387,0.955,1,0,0,343,0.065,1.0,1.05,0.34,1,0,0.955,13.8,13.6,0.0,1.0,6,30,0,1,3.1,-1.3372421683184266
14389,0.8619100000000001,3,0,0,343,0.065,1.0,1.05,0.34,0,0,0.8619100000000001,29.3,29.3,0.0,1.0,4,51,0,4,3.1,-0.8567040928759285
14392,0.99,3,0,0,343,0.065,1.0,1.05,0.34,1,0,0.99,13.8,13.6,0.0,1.0,6,15,0,1,3.1,-1.9586073148417789
14393,0.96183,3,0,0,343,0.065,1.0,1.05,0.34,1,0,0.96183,13.7,13.5,0.0,1.0,6,15,0,4,3.1,-1.407046428452135
14394,0.9571200000000001,1,0,0,342,0.065,1.0,1.05,0.34,1,0,0.9571200000000001,28.8,28.8,0.0,1.0,4,41,0,4,3.1,-1.3577333810973284
14395,0.97139,3,0,0,343,0.065,1.0,1.05,0.34,0,0,0.97139,29.3,29.3,0.0,1.0,4,51,0,1,3.1,-1.5285615926107021
14396,0.83821,5,0,1,343,0.27,0.4,1.05,0.0,1,3,0.83821,28.9,28.9,0.0,1.0,4,32,0,1,3.6,-0.7883722768313838
14397,0.93891,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.93891,29.0,29.0,0.0,1.0,4,33,0,1,3.1,-1.2069783401540177
14398,0.86945,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.86945,13.4,13.2,0.0,1.0,6,16,0,1,3.1,-0.8809091475782784
14399,0.79611,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.79611,13.4,13.2,0.0,1.0,6,16,0,4,3.1,-0.6884792375519514
14402,0.94419,3,0,0,343,0.065,1.0,1.05,0.34,2,1,0.94419,29.5,29.5,0.0,1.0,4,37,0,1,3.1,-1.245575210722742
14404,0.9596399999999999,4,1,1,343,0.28,0.4,1.05,0.0,1,3,0.9596399999999999,29.2,29.1,0.0,1.0,4,33,0,4,3.6,-1.3834194699141145
14405,0.99179,3,0,0,343,0.065,1.0,1.05,0.34,1,0,0.99179,29.3,29.3,0.0,1.0,6,2,0,5,3.1,-2.035740369803154
14406,0.93168,3,0,0,343,0.065,1.0,1.05,0.34,0,1,0.93168,28.4,28.4,0.0,1.0,6,52,0,5,3.1,-1.159141445958121
14407,0.89126,5,0,1,343,0.28,0.4,1.05,0.0,1,3,0.89126,21.3,21.3,0.0,1.0,4,69,0,0,3.6,-0.9596350441399402
14409,0.96585,3,0,0,343,0.065,1.0,1.05,0.34,1,0,0.96585,21.8,21.8,0.0,1.0,4,3,0,3,3.1,-1.4540746706441585
14411,0.89145,3,0,0,343,0.065,1.0,1.05,0.34,1,0,0.89145,29.1,29.1,0.0,1.0,6,25,0,5,3.1,-0.9603876181032762
14412,0.8597899999999999,3,0,0,343,0.065,1.0,1.05,0.34,1,0,0.8597899999999999,29.3,29.3,0.0,1.0,4,111,0,4,3.1,-0.8501345469737386
14414,0.9759700000000001,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.9759700000000001,29.3,29.3,0.0,1.0,4,7,0,4,3.6,-1.6015391503917806
14416,0.7756,3,0,0,343,0.075,1.0,1.3,0.35,1,0,0.7756,29.4,29.4,0.0,1.0,4,3,0,1,3.1,-0.6470460882899124
14417,0.94242,3,0,0,343,0.065,1.0,1.05,0.34,1,0,0.94242,29.0,29.0,0.0,1.0,4,16,0,1,3.1,-1.2322506326544211
14418,0.8896799999999999,3,0,0,343,0.065,1.0,1.05,0.34,1,0,0.8896799999999999,28.9,28.9,0.0,1.0,4,5,0,1,3.1,-0.9534268023379947
14419,0.66141,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.66141,29.4,29.4,0.0,1.0,4,7,0,1,3.6,-0.469045107028681
14421,0.99661,3,0,0,343,0.065,1.0,1.05,0.34,2,1,0.99661,29.5,29.5,0.0,1.0,4,9,0,4,3.1,-2.357535479757889
14422,0.91515,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.91515,29.4,29.4,0.0,1.0,4,8,0,4,3.1,-1.0662597005030654
14423,0.9756600000000001,5,0,1,343,0.075,1.0,1.3,0.35,1,3,0.9756600000000001,14.2,14.2,0.0,1.0,6,19,0,4,3.6,-1.5961933894525808
14424,0.9809899999999999,3,0,0,343,0.065,1.0,1.05,0.34,2,1,0.9809899999999999,14.4,14.4,0.0,1.0,6,8,0,4,3.1,-1.6987529113637891
14426,0.96224,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.96224,29.4,29.4,0.0,1.0,4,27,0,1,3.1,-1.4116162316212733
14427,0.9760700000000001,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.9760700000000001,14.3,14.3,0.0,1.0,6,22,0,4,3.1,-1.6032777214962304
14428,0.95,3,0,0,343,0.065,1.0,1.05,0.34,1,0,0.95,14.3,14.3,0.0,1.0,6,2,0,4,3.1,-1.2924298239020642
14429,0.98135,3,0,0,343,0.065,1.0,1.04,0.34,1,0,0.98135,14.5,14.5,0.0,1.0,6,12,0,1,3.1,-1.7066374452885558
14430,0.96198,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.96198,29.4,29.35,0.0,1.0,4,27,0,4,3.1,-1.4087127349415014
14431,0.9726899999999999,3,0,0,343,0.065,1.0,1.05,0.34,1,0,0.9726899999999999,29.5,29.5,0.0,1.0,4,13,0,1,3.1,-1.5480601306348978
14433,0.9756600000000001,2,0,0,343,0.065,1.0,1.05,0.34,1,4,0.9756600000000001,14.3,14.3,0.0,1.0,6,20,0,4,3.0,-1.5961933894525808
14434,0.9761299999999999,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.9761299999999999,14.6,14.6,0.0,1.0,6,14,0,4,3.1,-1.604324214730065
14436,0.93147,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.93147,29.4,29.4,0.0,1.0,4,65,0,4,3.1,-1.1578277706143851
14440,0.9089799999999999,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.9089799999999999,28.1,28.1,0.0,1.0,4,20,0,4,3.1,-1.0361177710712226
14441,0.9563200000000001,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.9563200000000001,28.5,28.5,0.0,1.0,6,12,0,2,3.1,-1.3498868355564302
14442,0.9764700000000001,3,0,0,343,0.065,1.0,1.05,0.34,0,1,0.9764700000000001,14.3,14.3,0.0,1.0,6,25,0,4,3.1,-1.6103024517936173
14443,0.93273,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.93273,7.7,7.7,1.0,1.0,6,5,0,3,3.1,-1.165770097148323
14444,0.94431,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.94431,28.9,28.9,0.0,1.0,4,15,0,4,3.1,-1.2464935430090307
14447,0.9857799999999999,5,0,1,343,0.28,0.4,1.05,0.0,0,3,0.9857799999999999,21.6,21.5,0.0,1.0,4,20,0,3,3.6,-1.8175853475654458
14449,0.98259,3,0,0,343,0.065,1.0,1.05,0.34,1,1,0.98259,28.9,28.9,0.0,1.0,4,15,0,1,3.1,-1.734946211495987
